ID,Block,Set,Choice,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Item9,Item10,Item11,Item12
133,3,5,1,0,0,1,0,0,0,0,0,0,0,0,0
133,3,5,0,0,0,0,0,0,0,0,0,-1,0,0,0
133,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1
133,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0
133,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0
133,3,6,1,0,0,1,0,0,0,0,0,0,0,0,0
133,3,6,0,0,0,0,0,0,0,0,1,0,0,0,0
133,3,6,0,0,-1,0,0,0,0,0,0,0,0,0,0
134,4,1,0,-1,0,0,0,0,0,0,0,0,0,0,0
134,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0
134,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0
134,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
134,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0
134,4,2,0,0,0,0,0,0,0,0,0,0,-1,0,0
134,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0
134,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0
134,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0
134,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0
134,4,3,0,-1,0,0,0,0,0,0,0,0,0,0,0
134,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0
134,4,4,0,0,0,0,0,0,0,-1,0,0,0,0,0
134,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0
134,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0
134,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0
134,4,5,1,0,0,1,0,0,0,0,0,0,0,0,0
134,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0
134,4,5,0,0,0,0,0,0,0,0,0,0,0,0,-1
134,4,5,0,0,0,0,0,0,0,0,0,1,0,0,0
134,4,6,1,0,0,0,0,0,1,0,0,0,0,0,0
134,4,6,0,0,0,0,0,0,0,0,0,0,0,-1,0
134,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0
134,4,6,0,0,0,0,1,0,0,0,0,0,0,0,0
135,5,1,0,0,0,0,0,0,0,0,-1,0,0,0,0
135,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0
135,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0
135,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0
135,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0
135,5,2,0,0,0,0,-1,0,0,0,0,0,0,0,0
135,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0
135,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0
135,5,3,0,0,0,0,0,0,-1,0,0,0,0,0,0
135,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0
135,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0
135,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0
135,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0
135,5,4,1,0,0,0,0,0,0,0,0,0,0,1,0
135,5,4,0,0,0,0,0,0,0,-1,0,0,0,0,0
135,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0
135,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0
135,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0
135,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0
135,5,5,0,0,0,0,0,0,0,0,0,-1,0,0,0
135,5,6,1,0,0,0,0,0,0,0,0,0,0,1,0
135,5,6,0,0,1,0,0,0,0,0,0,0,0,0,0
135,5,6,0,0,0,0,0,0,0,0,1,0,0,0,0
135,5,6,0,0,0,0,0,-1,0,0,0,0,0,0,0
136,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0
136,6,1,0,0,0,0,0,0,0,0,0,0,0,-1,0
136,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0
136,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
136,6,2,1,0,0,0,0,0,0,1,0,0,0,0,0
136,6,2,0,0,0,0,0,0,0,0,0,-1,0,0,0
136,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0
136,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0
136,6,3,0,0,0,0,0,0,-1,0,0,0,0,0,0
136,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0
136,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0
136,6,3,1,0,0,1,0,0,0,0,0,0,0,0,0
136,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0
136,6,4,0,0,0,0,0,0,0,0,0,0,0,0,-1
136,6,4,0,0,0,0,0,0,0,0,1,0,0,0,0
136,6,4,1,0,1,0,0,0,0,0,0,0,0,0,0
136,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0
136,6,5,0,0,0,0,0,-1,0,0,0,0,0,0,0
136,6,5,1,0,0,0,0,0,0,1,0,0,0,0,0
136,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1
136,6,6,0,0,0,0,0,0,0,0,0,0,0,-1,0
136,6,6,1,0,0,0,0,0,0,1,0,0,0,0,0
136,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0
136,6,6,0,0,0,0,0,0,0,0,1,0,0,0,0
137,7,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
137,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0
137,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0
137,7,1,1,0,0,0,0,0,0,0,0,0,1,0,0
137,7,2,0,0,0,0,1,0,0,0,0,0,0,0,0
137,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0
137,7,2,0,0,-1,0,0,0,0,0,0,0,0,0,0
137,7,2,0,0,0,0,0,0,0,1,0,0,0,0,0
137,7,3,0,0,0,0,0,0,0,0,1,0,0,0,0
137,7,3,0,0,0,0,0,0,0,0,0,1,0,0,0
137,7,3,1,0,0,0,0,0,0,1,0,0,0,0,0
137,7,3,0,0,-1,0,0,0,0,0,0,0,0,0,0
137,7,4,0,0,0,0,0,0,0,0,0,1,0,0,0
137,7,4,0,0,0,0,0,1,0,0,0,0,0,0,0
137,7,4,0,0,0,0,-1,0,0,0,0,0,0,0,0
137,7,4,1,0,0,1,0,0,0,0,0,0,0,0,0
137,7,5,0,0,0,0,0,0,0,0,0,0,0,-1,0
137,7,5,0,0,0,0,1,0,0,0,0,0,0,0,0
137,7,5,0,0,0,0,0,0,0,0,0,0,1,0,0
137,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0
137,7,6,0,0,0,0,0,1,0,0,0,0,0,0,0
137,7,6,0,0,0,1,0,0,0,0,0,0,0,0,0
137,7,6,1,1,0,0,0,0,0,0,0,0,0,0,0
137,7,6,0,0,0,0,0,0,0,0,-1,0,0,0,0
138,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0
138,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0
138,8,1,0,0,0,0,0,0,0,0,0,0,0,-1,0
138,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0
138,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0
138,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0
138,8,2,1,0,0,0,0,0,0,1,0,0,0,0,0
138,8,2,0,0,0,0,0,0,0,0,0,-1,0,0,0
138,8,3,0,0,0,0,0,0,0,0,0,0,0,-1,0
138,8,3,0,0,0,0,0,1,0,0,0,0,0,0,0
138,8,3,1,0,0,0,0,0,1,0,0,0,0,0,0
138,8,3,0,0,0,0,0,0,0,0,1,0,0,0,0
138,8,4,0,0,0,0,0,0,0,0,0,1,0,0,0
138,8,4,0,0,0,0,0,0,0,0,1,0,0,0,0
138,8,4,1,0,1,0,0,0,0,0,0,0,0,0,0
138,8,4,0,0,0,0,0,0,0,0,0,0,0,0,-1
138,8,5,0,0,0,1,0,0,0,0,0,0,0,0,0
138,8,5,1,0,0,0,0,0,0,1,0,0,0,0,0
138,8,5,0,0,0,0,1,0,0,0,0,0,0,0,0
138,8,5,0,0,0,0,0,0,0,0,0,0,0,-1,0
138,8,6,1,1,0,0,0,0,0,0,0,0,0,0,0
138,8,6,0,0,0,0,0,0,0,0,0,0,0,0,-1
138,8,6,0,0,0,0,0,1,0,0,0,0,0,0,0
138,8,6,0,0,0,0,0,0,0,0,1,0,0,0,0
139,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0
139,9,1,0,0,0,0,0,-1,0,0,0,0,0,0,0
139,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0
139,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0
139,9,2,0,0,1,0,0,0,0,0,0,0,0,0,0
139,9,2,1,0,0,0,0,0,0,1,0,0,0,0,0
139,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0
139,9,2,0,0,0,0,0,0,0,0,0,0,0,-1,0
139,9,3,0,0,0,0,0,0,0,0,0,0,-1,0,0
139,9,3,0,0,0,0,0,0,1,0,0,0,0,0,0
139,9,3,1,0,1,0,0,0,0,0,0,0,0,0,0
139,9,3,0,0,0,0,0,1,0,0,0,0,0,0,0
139,9,4,0,0,0,0,0,0,0,0,1,0,0,0,0
139,9,4,0,0,0,0,0,0,0,0,0,0,-1,0,0
139,9,4,1,0,0,0,1,0,0,0,0,0,0,0,0
139,9,4,0,0,0,0,0,0,0,0,0,1,0,0,0
139,9,5,0,0,0,0,0,0,1,0,0,0,0,0,0
139,9,5,0,0,0,1,0,0,0,0,0,0,0,0,0
139,9,5,0,0,0,0,0,0,0,0,0,0,-1,0,0
139,9,5,1,1,0,0,0,0,0,0,0,0,0,0,0
139,9,6,0,0,0,0,0,0,0,0,0,0,-1,0,0
139,9,6,1,1,0,0,0,0,0,0,0,0,0,0,0
139,9,6,0,0,0,0,0,0,0,0,1,0,0,0,0
139,9,6,0,0,0,0,0,0,0,1,0,0,0,0,0
146,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0
146,6,1,0,0,0,0,0,0,0,0,0,0,0,-1,0
146,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0
146,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
146,6,2,0,0,0,0,0,0,0,-1,0,0,0,0,0
146,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0
146,6,2,1,0,0,0,0,0,1,0,0,0,0,0,0
146,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0
146,6,3,0,0,0,0,0,0,-1,0,0,0,0,0,0
146,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0
146,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0
146,6,3,1,0,0,1,0,0,0,0,0,0,0,0,0
146,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0
146,6,4,0,0,0,0,0,0,0,0,0,0,0,0,-1
146,6,4,0,0,0,0,0,0,0,0,1,0,0,0,0
146,6,4,1,0,1,0,0,0,0,0,0,0,0,0,0
146,6,5,1,1,0,0,0,0,0,0,0,0,0,0,0
146,6,5,0,0,0,0,0,1,0,0,0,0,0,0,0
146,6,5,0,0,0,0,0,0,0,-1,0,0,0,0,0
146,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1
146,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0
146,6,6,0,0,0,0,0,0,0,-1,0,0,0,0,0
146,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0
146,6,6,1,0,0,0,0,0,0,0,1,0,0,0,0
147,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1
147,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0
147,7,1,0,0,0,0,0,0,0,0,0,0,0,-1,0
147,7,1,1,0,0,0,0,0,0,0,0,0,1,0,0
147,7,2,0,0,0,0,1,0,0,0,0,0,0,0,0
147,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0
147,7,2,0,0,-1,0,0,0,0,0,0,0,0,0,0
147,7,2,0,0,0,0,0,0,0,1,0,0,0,0,0
147,7,3,1,0,0,0,0,0,0,0,1,0,0,0,0
147,7,3,0,0,0,0,0,0,0,0,0,1,0,0,0
147,7,3,0,0,0,0,0,0,0,1,0,0,0,0,0
147,7,3,0,0,-1,0,0,0,0,0,0,0,0,0,0
147,7,4,0,0,0,0,0,0,0,0,0,1,0,0,0
147,7,4,0,0,0,0,0,-1,0,0,0,0,0,0,0
147,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0
147,7,4,1,0,0,1,0,0,0,0,0,0,0,0,0
147,7,5,0,0,0,0,0,0,0,0,0,0,0,-1,0
147,7,5,0,0,0,0,1,0,0,0,0,0,0,0,0
147,7,5,0,0,0,0,0,0,0,0,0,0,1,0,0
147,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0
147,7,6,0,0,0,0,0,-1,0,0,0,0,0,0,0
147,7,6,0,0,0,1,0,0,0,0,0,0,0,0,0
147,7,6,0,1,0,0,0,0,0,0,0,0,0,0,0
147,7,6,1,0,0,0,0,0,0,0,1,0,0,0,0
148,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0
148,8,1,0,0,-1,0,0,0,0,0,0,0,0,0,0
148,8,1,1,0,0,0,0,0,0,0,0,0,0,1,0
148,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0
148,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0
148,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0
148,8,2,0,0,0,0,0,0,0,-1,0,0,0,0,0
148,8,2,1,0,0,0,0,0,0,0,0,1,0,0,0
148,8,3,0,0,0,0,0,0,0,0,0,0,0,1,0
148,8,3,0,0,0,0,0,-1,0,0,0,0,0,0,0
148,8,3,0,0,0,0,0,0,1,0,0,0,0,0,0
148,8,3,1,0,0,0,0,0,0,0,1,0,0,0,0
148,8,4,0,0,0,0,0,0,0,0,0,1,0,0,0
148,8,4,0,0,0,0,0,0,0,0,1,0,0,0,0
148,8,4,0,0,-1,0,0,0,0,0,0,0,0,0,0
148,8,4,1,0,0,0,0,0,0,0,0,0,0,0,1
148,8,5,1,0,0,1,0,0,0,0,0,0,0,0,0
148,8,5,0,0,0,0,0,0,0,-1,0,0,0,0,0
148,8,5,0,0,0,0,1,0,0,0,0,0,0,0,0
148,8,5,0,0,0,0,0,0,0,0,0,0,0,1,0
148,8,6,0,1,0,0,0,0,0,0,0,0,0,0,0
148,8,6,0,0,0,0,0,0,0,0,0,0,0,0,1
148,8,6,0,0,0,0,0,-1,0,0,0,0,0,0,0
148,8,6,1,0,0,0,0,0,0,0,1,0,0,0,0
149,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0
149,9,1,0,0,0,0,0,-1,0,0,0,0,0,0,0
149,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0
149,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0
149,9,2,1,0,1,0,0,0,0,0,0,0,0,0,0
149,9,2,0,0,0,0,0,0,0,-1,0,0,0,0,0
149,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0
149,9,2,0,0,0,0,0,0,0,0,0,0,0,1,0
149,9,3,0,0,0,0,0,0,0,0,0,0,1,0,0
149,9,3,0,0,0,0,0,0,1,0,0,0,0,0,0
149,9,3,1,0,1,0,0,0,0,0,0,0,0,0,0
149,9,3,0,0,0,0,0,-1,0,0,0,0,0,0,0
149,9,4,1,0,0,0,0,0,0,0,1,0,0,0,0
149,9,4,0,0,0,0,0,0,0,0,0,0,-1,0,0
149,9,4,0,0,0,0,1,0,0,0,0,0,0,0,0
149,9,4,0,0,0,0,0,0,0,0,0,1,0,0,0
149,9,5,0,0,0,0,0,0,-1,0,0,0,0,0,0
149,9,5,0,0,0,1,0,0,0,0,0,0,0,0,0
149,9,5,0,0,0,0,0,0,0,0,0,0,1,0,0
149,9,5,1,1,0,0,0,0,0,0,0,0,0,0,0
149,9,6,0,0,0,0,0,0,0,0,0,0,1,0,0
149,9,6,1,1,0,0,0,0,0,0,0,0,0,0,0
149,9,6,0,0,0,0,0,0,0,0,1,0,0,0,0
149,9,6,0,0,0,0,0,0,0,-1,0,0,0,0,0
150,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0
150,10,1,1,0,0,1,0,0,0,0,0,0,0,0,0
150,10,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
150,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0
150,10,2,0,0,0,0,0,0,0,1,0,0,0,0,0
150,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1
150,10,2,0,0,0,0,0,0,0,0,0,0,0,-1,0
150,10,2,1,0,0,0,1,0,0,0,0,0,0,0,0
150,10,3,1,0,0,0,1,0,0,0,0,0,0,0,0
150,10,3,0,0,0,0,0,0,0,-1,0,0,0,0,0
150,10,3,0,0,0,0,0,0,0,0,1,0,0,0,0
150,10,3,0,0,0,0,0,0,1,0,0,0,0,0,0
150,10,4,0,0,0,0,0,0,0,0,0,0,0,0,1
150,10,4,0,0,0,0,0,0,0,0,0,0,-1,0,0
150,10,4,1,0,0,1,0,0,0,0,0,0,0,0,0
150,10,4,0,0,0,0,0,0,0,0,0,0,0,1,0
150,10,5,0,1,0,0,0,0,0,0,0,0,0,0,0
150,10,5,1,0,0,0,1,0,0,0,0,0,0,0,0
150,10,5,0,0,0,0,0,0,1,0,0,0,0,0,0
150,10,5,0,0,0,0,0,1,0,0,0,0,0,0,0
150,10,6,1,1,0,0,0,0,0,0,0,0,0,0,0
150,10,6,0,0,1,0,0,0,0,0,0,0,0,0,0
150,10,6,0,0,0,0,0,1,0,0,0,0,0,0,0
150,10,6,0,0,0,0,0,0,0,0,0,0,0,-1,0
151,1,1,0,0,0,0,0,0,0,0,0,-1,0,0,0
151,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
151,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
151,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
151,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1
151,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0
151,1,2,0,0,0,0,0,-1,0,0,0,0,0,0,0
151,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0
151,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0
151,1,3,0,0,0,0,0,0,0,0,0,-1,0,0,0
151,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0
151,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0
151,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0
151,1,4,0,0,0,0,0,0,0,-1,0,0,0,0,0
151,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0
151,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0
151,1,5,0,0,0,0,0,0,0,-1,0,0,0,0,0
151,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1
151,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0
151,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0
151,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0
151,1,6,1,0,0,0,0,0,0,0,0,0,0,1,0
151,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1
151,1,6,0,-1,0,0,0,0,0,0,0,0,0,0,0
152,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0
152,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0
152,2,1,0,0,0,0,0,0,0,-1,0,0,0,0,0
152,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
152,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0
152,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
152,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
152,2,2,0,0,0,0,0,0,0,0,0,0,0,0,-1
152,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0
152,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0
152,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0
152,2,3,0,0,0,0,0,0,0,0,0,0,0,0,-1
152,2,4,0,0,0,0,0,0,0,-1,0,0,0,0,0
152,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0
152,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1
152,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0
152,2,5,0,0,0,0,0,-1,0,0,0,0,0,0,0
152,2,5,1,0,0,0,0,0,0,0,0,0,0,0,1
152,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0
152,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0
152,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1
152,2,6,1,0,0,0,0,0,1,0,0,0,0,0,0
152,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0
152,2,6,0,0,0,0,0,0,0,-1,0,0,0,0,0
153,3,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0
153,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0
153,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0
153,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0
153,3,2,0,0,0,0,0,0,-1,0,0,0,0,0,0
153,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0
153,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0
153,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0
153,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0
153,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0
153,3,3,0,0,0,0,0,0,0,0,0,0,0,-1,0
153,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0
153,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0
153,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0
153,3,4,0,0,0,0,0,0,0,0,0,0,-1,0,0
153,3,5,1,0,0,1,0,0,0,0,0,0,0,0,0
153,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0
153,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1
153,3,5,0,0,0,0,0,0,-1,0,0,0,0,0,0
153,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0
153,3,6,1,0,0,1,0,0,0,0,0,0,0,0,0
153,3,6,0,0,0,0,0,0,0,0,1,0,0,0,0
153,3,6,0,0,-1,0,0,0,0,0,0,0,0,0,0
156,6,1,0,0,0,0,0,0,0,0,-1,0,0,0,0
156,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0
156,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0
156,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
156,6,2,1,0,0,0,0,0,0,1,0,0,0,0,0
156,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0
156,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0
156,6,2,0,0,0,0,0,0,0,0,0,0,-1,0,0
156,6,3,1,0,0,0,0,0,1,0,0,0,0,0,0
156,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0
156,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0
156,6,3,0,0,0,-1,0,0,0,0,0,0,0,0,0
156,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0
156,6,4,0,0,0,0,0,0,0,0,0,0,0,0,-1
156,6,4,0,0,0,0,0,0,0,0,1,0,0,0,0
156,6,4,1,0,1,0,0,0,0,0,0,0,0,0,0
156,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0
156,6,5,0,0,0,0,0,1,0,0,0,0,0,0,0
156,6,5,0,0,0,0,0,0,0,-1,0,0,0,0,0
156,6,5,1,0,0,0,0,0,0,0,0,0,0,0,1
156,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0
156,6,6,0,0,0,0,0,0,0,-1,0,0,0,0,0
156,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0
156,6,6,1,0,0,0,0,0,0,0,1,0,0,0,0
157,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1
157,7,1,1,0,0,0,1,0,0,0,0,0,0,0,0
157,7,1,0,0,0,0,0,0,0,0,0,0,0,-1,0
157,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0
157,7,2,0,0,0,0,1,0,0,0,0,0,0,0,0
157,7,2,0,-1,0,0,0,0,0,0,0,0,0,0,0
